inventory_nr,name,month,year,temp_min,temp_max,precip,humidity
6191,Kiniati,6,1947,1,1,1,0
6191,Kiniati,7,1947,1,1,1,0
6191,Kiniati,8,1947,1,1,1,0
6191,Kiniati,9,1947,1,1,1,0
6191,Kiniati,10,1947,1,1,1,0
6191,Kiniati,11,1947,1,1,1,0
6191,Kiniati,12,1947,1,1,1,0
6191,Kiniati,1,1948,1,1,1,0
6191,Kiniati,2,1948,1,1,1,0
6191,Kiniati,3,1948,1,1,1,0
6191,Kiniati,4,1948,1,1,1,0
6191,Kiniati,5,1948,1,1,1,0
6191,Kiniati,6,1948,1,1,1,0
6191,Kiniati,7,1948,1,1,1,0
6191,Kiniati,8,1948,1,1,1,0
6191,Kiniati,9,1948,1,1,1,0
6191,Kiniati,10,1948,1,1,1,0
6191,Kiniati,11,1948,1,1,1,0
6191,Kiniati,12,1948,1,1,1,0
6191,Kiniati,1,1949,1,1,1,0
6191,Kiniati,2,1949,1,1,1,0
6191,Kiniati,5,1947,1,1,1,0
6191,Kiniati,4,1947,1,1,1,0
6191,Kiniati,3,1947,1,1,1,0
6191,Kiniati,2,1947,1,1,1,0
6191,Kiniati,1,1947,1,1,1,0
6191,Kiniati,12,1946,1,1,1,0
6191,Kiniati,11,1946,1,1,1,0
6191,Kiniati,10,1946,1,1,1,0
6191,Kiniati,9,1946,1,1,1,0
6191,Kiniati,8,1946,1,1,1,0
6191,Kiniati,7,1946,1,1,1,0
6191,Kiniati,6,1946,1,1,1,0
6191,Kiniati,5,1946,1,1,1,0
6191,Kiniati,4,1946,1,1,1,0
6191,Kiniati,3,1946,1,1,1,0
6191,Kiniati,2,1946,1,1,1,0
6191,Kiniati,1,1946,1,1,1,0
6191,Kiniati,12,1945,1,1,1,0
6191,Kiniati,11,1945,1,1,1,0
6191,Kiniati,10,1945,1,1,1,0
6191,Kiniati,9,1945,1,1,1,0
6191,Kiniati,8,1945,1,1,1,0
6191,Kiniati,7,1945,1,1,1,0
6191,Kiniati,6,1945,1,1,1,0
6191,Kiniati,5,1945,1,1,1,0
6191,Kiniati,4,1945,1,1,1,0
6191,Kiniati,3,1945,1,1,1,0
6191,Kiniati,2,1945,1,1,1,0
6191,Kiniati,1,1945,1,1,1,0
6191,Kiniati,12,1944,1,1,1,0
6191,Kiniati,11,1944,1,1,1,0
6191,Kiniati,10,1944,1,1,1,0
6191,Kiniati,9,1944,1,1,1,0
6191,Kiniati,8,1944,1,1,1,0
6191,Kiniati,7,1944,1,1,1,0
6191,Kiniati,6,1944,1,1,1,0
6191,Kiniati,5,1944,1,1,1,0
6191,Kiniati,4,1944,1,1,1,0
6191,Kiniati,3,1944,1,1,1,0
6191,Kiniati,2,1944,1,1,1,0
6191,Kiniati,1,1944,1,1,1,0
6191,Kiniati,12,1943,1,1,1,0
6191,Kiniati,11,1943,1,1,1,0
6191,Kiniati,10,1943,1,1,1,0
6191,Kiniati,9,1943,1,1,1,0
6191,Kiniati,8,1943,1,1,1,0
6191,Kiniati,7,1943,1,1,1,0
6191,Kiniati,6,1943,1,1,1,0
6191,Kiniati,5,1943,1,1,1,0
6191,Kiniati,4,1943,1,1,1,0
6191,Kiniati,3,1943,1,1,1,0
6191,Kiniati,2,1943,1,1,1,0
6191,Kiniati,1,1943,1,1,1,0
6191,Kiniati,12,1942,1,1,1,0
6191,Kiniati,11,1942,1,1,1,0
6191,Kiniati,10,1942,1,1,1,0
6191,Kiniati,9,1942,1,1,1,0
6191,Kiniati,8,1942,1,1,1,0
6191,Kiniati,7,1942,1,1,1,0
6191,Kiniati,6,1942,1,1,1,0
6191,Kiniati,5,1942,1,1,1,0
6191,Kiniati,4,1942,1,1,1,0
6191,Kiniati,3,1942,1,1,1,0
6191,Kiniati,2,1942,1,1,1,0
6191,Kiniati,1,1942,1,1,1,0
6191,Kiniati,12,1941,1,1,1,0
6191,Kiniati,11,1941,1,1,1,0
6191,Kiniati,10,1941,1,1,1,0
6191,Kiniati,9,1941,1,1,1,0
6191,Kiniati,8,1941,1,1,1,0
6191,Kiniati,7,1941,1,1,1,0
6191,Kiniati,6,1941,1,1,1,0
6191,Kiniati,5,1941,1,1,1,0
6191,Kiniati,4,1941,1,1,1,0
6191,Kiniati,3,1941,1,1,1,0
6191,Kiniati,2,1941,1,1,1,0
6191,Kiniati,1,1941,1,1,1,0
6191,Kiniati,12,1940,1,1,1,0
6191,Kiniati,11,1940,1,1,1,0
6191,Kiniati,10,1940,1,1,1,0
6191,Kiniati,9,1940,1,1,1,0
6191,Kiniati,8,1940,1,1,1,0
6191,Kiniati,7,1940,1,1,1,0
6191,Kiniati,6,1940,1,1,1,0
6191,Kiniati,5,1940,1,1,1,0
6191,Kiniati,4,1940,1,1,1,0
6191,Kiniati,3,1940,1,1,1,0
6191,Kiniati,2,1940,1,1,1,0
6191,Kiniati,1,1940,1,1,1,0
6192,Kiniati,12,1939,1,1,1,0
6192,Kiniati,11,1939,1,1,1,0
6192,Kiniati,10,1939,1,1,1,0
6192,Kiniati,9,1939,1,1,1,0
6192,Kiniati,8,1939,1,1,1,0
6192,Kiniati,7,1939,1,1,1,0
6192,Kiniati,6,1939,1,1,1,0
6192,Kiniati,5,1939,1,1,1,0
6192,Kiniati,4,1939,1,1,1,0
6192,Kiniati,3,1939,1,1,1,0
6192,Kiniati,2,1939,1,1,1,0
6192,Kiniati,1,1939,1,1,1,0
6192,Kiniati,1,1938,1,1,1,0
6192,Kiniati,10,1938,1,1,1,0
6192,Kiniati,2,1938,1,1,1,0
6192,Kiniati,3,1938,1,1,1,0
6192,Kiniati,5,1938,1,1,1,0
6192,Kiniati,6,1938,1,1,1,0
6192,Kiniati,7,1938,1,1,1,0
6192,Kiniati,8,1938,1,1,1,0
6192,Kiniati,9,1938,1,1,1,0
6192,Kiniati,12,1938,1,1,1,0
6192,Kiniati,11,1938,1,1,1,0
6192,Kiniati,4,1938,1,1,1,0
6192,Kiniati,1,1937,1,1,1,0
6192,Kiniati,2,1937,1,1,1,0
6192,Kiniati,3,1937,1,1,1,0
6192,Kiniati,4,1937,1,1,1,0
6192,Kiniati,5,1937,1,1,1,0
6192,Kiniati,6,1937,1,1,1,0
6192,Kiniati,7,1937,1,1,1,0
6192,Kiniati,8,1937,1,1,1,0
6192,Kiniati,9,1937,1,1,1,0
6192,Kiniati,10,1937,1,1,1,0
6192,Kiniati,11,1937,1,1,1,0
6192,Kiniati,12,1937,1,1,1,0
6192,Kiniati,1,1936,1,1,1,0
6192,Kiniati,2,1936,1,1,1,0
6192,Kiniati,3,1936,1,1,1,0
6192,Kiniati,4,1936,1,1,1,0
6192,Kiniati,5,1936,1,1,1,0
6192,Kiniati,6,1936,1,1,1,0
6192,Kiniati,7,1936,1,1,1,0
6192,Kiniati,8,1936,1,1,1,0
6192,Kiniati,9,1936,1,1,1,0
6192,Kiniati,10,1936,1,1,1,0
6192,Kiniati,11,1936,1,1,1,0
6192,Kiniati,12,1936,1,1,1,0
6192,Kiniati,1,1935,1,1,1,0
6192,Kiniati,2,1935,1,1,1,0
6192,Kiniati,3,1935,1,1,1,0
6192,Kiniati,4,1935,1,1,1,0
6192,Kiniati,5,1935,1,1,1,0
6192,Kiniati,7,1935,1,1,1,0
6192,Kiniati,8,1935,1,1,1,0
6192,Kiniati,9,1935,1,1,1,0
6192,Kiniati,10,1935,1,1,1,0
6192,Kiniati,11,1935,1,1,1,0
6192,Kiniati,12,1935,1,1,1,0
6192,Kiniati,1,1934,1,1,1,0
6192,Kiniati,2,1934,1,1,1,0
6192,Kiniati,3,1934,1,1,1,0
6192,Kiniati,4,1934,1,1,1,0
6192,Kiniati,5,1934,1,1,1,0
6192,Kiniati,6,1934,1,1,1,0
6192,Kiniati,7,1934,1,1,1,0
6192,Kiniati,8,1934,1,1,1,0
6192,Kiniati,9,1934,1,1,1,0
6192,Kiniati,10,1934,1,1,1,0
6192,Kiniati,11,1934,1,1,1,0
6192,Kiniati,12,1934,1,1,1,0
6194,Lukula,12,1959,1,1,1,0
6194,Lukula,11,1959,1,1,1,0
6194,Lukula,10,1959,1,1,1,0
6194,Lukula,9,1959,1,1,1,0
6194,Lukula,8,1959,1,1,1,0
6194,Lukula,7,1959,1,1,1,0
6194,Lukula,6,1959,1,1,1,0
6194,Lukula,5,1959,1,1,1,0
6194,Lukula,4,1959,1,1,1,0
6194,Lukula,3,1959,1,1,1,0
6194,Lukula,2,1959,1,1,1,0
6194,Lukula,1,1959,1,1,1,0
6194,Lukula,12,1958,1,1,1,0
6194,Lukula,11,1958,1,1,1,0
6194,Lukula,10,1958,1,1,1,0
6194,Lukula,9,1958,1,1,1,0
6194,Lukula,8,1958,1,1,1,0
6194,Lukula,7,1958,1,1,1,0
6194,Lukula,6,1958,1,1,1,0
6194,Lukula,5,1958,1,1,1,0
6194,Lukula,4,1958,1,1,1,0
6194,Lukula,3,1958,1,1,1,0
6194,Lukula,2,1958,1,1,1,0
6194,Lukula,1,1958,1,1,1,0
6194,Lukula,12,1957,1,1,1,0
6194,Lukula,11,1957,1,1,1,0
6194,Lukula,10,1957,1,1,1,0
6194,Lukula,9,1957,1,1,1,0
6194,Lukula,8,1957,1,1,1,0
6194,Lukula,7,1957,1,1,1,0
6194,Lukula,6,1957,1,1,1,0
6194,Lukula,5,1957,1,1,1,0
6194,Lukula,4,1957,1,1,1,0
6194,Lukula,3,1957,1,1,1,0
6194,Lukula,2,1957,1,1,1,0
6194,Lukula,1,1957,1,1,1,0
6194,Lukula,12,1956,1,1,1,0
6194,Lukula,11,1956,1,1,1,0
6194,Lukula,10,1956,1,1,1,0
6194,Lukula,9,1956,1,1,1,0
6194,Lukula,8,1956,1,1,1,0
6194,Lukula,7,1956,1,1,1,0
6194,Lukula,6,1956,1,1,1,0
6194,Lukula,5,1956,1,1,1,0
6194,Lukula,4,1956,1,1,1,0
6194,Lukula,3,1956,1,1,1,0
6194,Lukula,2,1956,1,1,1,0
6194,Lukula,1,1956,1,1,1,0
6194,Lukula,12,1955,1,1,1,0
6194,Lukula,11,1955,1,1,1,0
6194,Lukula,10,1955,1,1,1,0
6194,Lukula,9,1955,1,1,1,0
6194,Lukula,8,1955,1,1,1,0
6194,Lukula,7,1955,1,1,1,0
6194,Lukula,6,1955,1,1,1,0
6194,Lukula,5,1955,1,1,1,0
6194,Lukula,4,1955,1,1,1,0
6194,Lukula,3,1955,1,1,1,0
6194,Lukula,2,1955,1,1,1,0
6194,Lukula,1,1955,1,1,1,0
6194,Lukula,4,1954,1,1,1,0
6195,Lukula,3,1954,1,1,1,0
6196,Lukula,2,1954,1,1,1,0
6197,Lukula,1,1954,1,1,1,0
6194,Lukula,12,1953,1,1,1,0
6194,Lukula,11,1953,1,1,1,0
6194,Lukula,10,1953,1,1,1,0
6194,Lukula,9,1953,1,1,1,0
6194,Lukula,8,1953,1,1,1,0
6194,Lukula,6,1953,1,1,1,0
6194,Lukula,5,1953,1,1,1,0
6194,Lukula,4,1953,1,1,1,0
6194,Lukula,3,1953,1,1,1,0
6194,Lukula,2,1953,1,1,1,0
6194,Lukula,1,1953,1,1,1,0
6194,Lukula,12,1952,1,1,1,0
6194,Lukula,11,1952,1,1,1,0
6194,Lukula,10,1952,1,1,1,0
6194,Lukula,9,1952,1,1,1,0
6194,Lukula,8,1952,1,1,1,0
6194,Lukula,7,1952,1,1,1,0
6194,Lukula,6,1952,1,1,1,0
6194,Lukula,5,1952,1,1,1,0
6194,Lukula,4,1952,1,1,1,0
6194,Lukula,3,1952,1,1,1,0
6194,Lukula,2,1952,1,1,1,0
6194,Lukula,1,1952,1,1,1,0
6194,Lukula,12,1951,1,1,1,0
6194,Lukula,11,1951,1,1,1,0
6194,Lukula,10,1951,1,1,1,0
6194,Lukula,9,1951,1,1,1,0
6194,Lukula,8,1951,1,1,1,0
6194,Lukula,7,1951,1,1,1,0
6194,Lukula,6,1951,1,1,1,0
6194,Lukula,5,1951,1,1,1,0
6201,Mawunzi,12,1959,1,1,1,1
6201,Mawunzi,11,1959,1,1,1,1
6201,Mawunzi,10,1959,1,1,1,1
6201,Mawunzi,9,1959,1,1,1,1
6201,Mawunzi,8,1959,1,1,1,1
6201,Mawunzi,7,1959,1,1,1,1
6201,Mawunzi,6,1959,1,1,1,1
6201,Mawunzi,5,1959,1,1,1,1
6201,Mawunzi,4,1959,1,1,1,1
6201,Mawunzi,3,1959,1,1,1,1
6201,Mawunzi,2,1959,1,1,1,1
6201,Mawunzi,1,1959,1,1,1,1
6201,Mawunzi,12,1958,1,1,1,1
6201,Mawunzi,11,1958,1,1,1,1
6201,Mawunzi,10,1958,1,1,1,1
6201,Mawunzi,9,1958,1,1,1,1
6201,Mawunzi,8,1958,1,1,1,1
6201,Mawunzi,7,1958,1,1,1,0
6201,Mawunzi,6,1958,1,1,1,0
6201,Mawunzi,5,1958,1,1,1,0
6201,Mawunzi,4,1958,1,1,1,0
6201,Mawunzi,3,1958,1,1,1,0
6201,Mawunzi,2,1958,1,1,1,0
6201,Mawunzi,1,1958,1,1,1,0
6201,Mawunzi,12,1957,1,1,1,0
6201,Mawunzi,11,1957,1,1,1,0
6201,Mawunzi,10,1957,1,1,1,0
6201,Mawunzi,9,1957,1,1,1,0
6201,Mawunzi,8,1957,1,1,1,0
6201,Mawunzi,6,1957,1,1,1,0
6201,Mawunzi,5,1957,1,1,1,0
6201,Mawunzi,4,1957,1,1,1,0
6201,Mawunzi,3,1957,1,1,1,0
6201,Mawunzi,2,1957,1,1,1,0
6201,Mawunzi,1,1957,1,1,1,0
6201,Mawunzi,12,1956,1,1,1,0
6201,Mawunzi,11,1956,1,1,1,0
6201,Mawunzi,10,1956,1,1,1,0
6201,Mawunzi,9,1956,1,1,1,0
6201,Mawunzi,8,1956,1,1,1,0
6201,Mawunzi,7,1956,1,1,1,0
6201,Mawunzi,6,1956,1,1,1,0
6201,Mawunzi,5,1956,1,1,1,0
6201,Mawunzi,4,1956,1,1,1,0
6201,Mawunzi,3,1956,1,1,1,0
6201,Mawunzi,2,1956,1,1,1,0
6201,Mawunzi,1,1956,1,1,1,0
6201,Mawunzi,12,1955,1,1,1,0
6201,Mawunzi,11,1955,1,1,1,0
6201,Mawunzi,10,1955,1,1,1,0
6201,Mawunzi,9,1955,1,1,1,0
6201,Mawunzi,8,1955,1,1,1,0
6201,Mawunzi,7,1955,1,1,1,0
6201,Mawunzi,6,1955,1,1,1,0
6201,Mawunzi,5,1955,1,1,1,0
6201,Mawunzi,4,1955,1,1,1,0
6201,Mawunzi,3,1955,1,1,1,0
6201,Mawunzi,2,1955,1,1,1,0
6201,Mawunzi,1,1955,1,1,1,0
6201,Mawunzi,12,1954,1,1,1,0
6202,Gombe-Matadi,12,1959,1,1,1,0
6202,Gombe-Matadi,11,1959,1,1,1,0
6202,Gombe-Matadi,10,1959,1,1,1,0
6202,Gombe-Matadi,9,1959,1,1,1,0
6202,Gombe-Matadi,8,1959,1,1,1,0
6202,Gombe-Matadi,7,1959,1,1,1,0
6202,Gombe-Matadi,6,1959,1,1,1,0
6202,Gombe-Matadi,5,1959,1,1,1,0
6202,Gombe-Matadi,4,1959,1,1,1,0
6202,Gombe-Matadi,3,1959,1,1,1,0
6202,Gombe-Matadi,2,1959,1,1,1,0
6202,Gombe-Matadi,1,1959,1,1,1,0
6202,Gombe-Matadi,12,1958,1,1,1,0
6202,Gombe-Matadi,11,1958,1,1,1,0
6202,Gombe-Matadi,10,1958,1,1,1,0
6202,Gombe-Matadi,9,1958,1,1,1,0
6202,Gombe-Matadi,8,1958,1,1,1,0
6202,Gombe-Matadi,7,1958,1,1,1,0
6202,Gombe-Matadi,6,1958,1,1,1,0
6202,Gombe-Matadi,5,1958,1,1,1,0
6202,Gombe-Matadi,4,1958,1,1,1,0
6202,Gombe-Matadi,3,1958,1,1,1,0
6202,Gombe-Matadi,2,1958,1,1,1,0
6202,Gombe-Matadi,1,1958,1,1,1,0
6202,Gombe-Matadi,12,1957,1,1,1,0
6202,Gombe-Matadi,11,1957,1,1,1,0
6202,Gombe-Matadi,10,1957,1,1,1,0
6202,Gombe-Matadi,9,1957,1,1,1,0
6202,Gombe-Matadi,8,1957,1,1,1,0
6202,Gombe-Matadi,7,1957,1,1,1,0
6202,Gombe-Matadi,6,1957,1,1,1,0
6202,Gombe-Matadi,5,1957,1,1,1,0
6202,Gombe-Matadi,4,1957,1,1,1,0
6202,Gombe-Matadi,3,1957,1,1,1,0
6202,Gombe-Matadi,2,1957,1,1,1,0
6202,Gombe-Matadi,1,1957,1,1,1,0
6202,Gombe-Matadi,12,1956,1,1,1,0
6202,Gombe-Matadi,11,1956,1,1,1,0
6202,Gombe-Matadi,10,1956,1,1,1,0
6202,Gombe-Matadi,9,1956,1,1,1,0
6202,Gombe-Matadi,8,1956,1,1,1,0
6202,Gombe-Matadi,7,1956,1,1,1,0
6202,Gombe-Matadi,6,1956,1,1,1,0
6202,Gombe-Matadi,5,1956,1,1,1,0
6202,Gombe-Matadi,4,1956,1,1,1,0
6202,Gombe-Matadi,3,1956,1,1,1,0
6202,Gombe-Matadi,2,1956,1,1,1,0
6202,Gombe-Matadi,1,1956,1,1,1,0
6202,Gombe-Matadi,12,1955,1,1,1,0
6202,Gombe-Matadi,11,1955,1,1,1,0
6202,Gombe-Matadi,10,1955,1,1,1,0
6202,Gombe-Matadi,9,1955,1,1,1,0
6202,Gombe-Matadi,8,1955,1,1,1,0
6202,Gombe-Matadi,7,1955,1,1,1,0
6202,Gombe-Matadi,6,1955,1,1,1,0
6202,Gombe-Matadi,5,1955,1,1,1,0
6202,Gombe-Matadi,4,1955,1,1,1,0
6202,Gombe-Matadi,3,1955,1,1,1,0
6202,Gombe-Matadi,2,1955,1,1,1,0
6202,Gombe-Matadi,1,1955,1,1,1,0
6202,Gombe-Matadi,12,1954,1,1,1,0
6202,Gombe-Matadi,11,1954,1,1,1,0
6202,Gombe-Matadi,10,1954,1,1,1,0
6202,Gombe-Matadi,9,1954,1,1,1,0
6202,Gombe-Matadi,8,1954,1,1,1,0
6202,Gombe-Matadi,7,1954,1,1,1,0
6202,Gombe-Matadi,6,1954,1,1,1,0
6202,Gombe-Matadi,5,1954,1,1,1,0
6202,Gombe-Matadi,4,1954,1,1,1,0
6202,Gombe-Matadi,3,1954,1,1,1,0
6202,Gombe-Matadi,2,1954,1,1,1,0
6202,Gombe-Matadi,1,1954,1,1,1,0
6202,Gombe-Matadi,12,1953,1,1,1,0
6202,Gombe-Matadi,11,1953,1,1,1,0
6202,Gombe-Matadi,10,1953,1,1,1,0
6202,Gombe-Matadi,9,1953,1,1,1,0
6202,Gombe-Matadi,8,1953,1,1,1,0
6202,Gombe-Matadi,7,1953,1,1,1,0
6202,Gombe-Matadi,6,1953,1,1,1,0
6202,Gombe-Matadi,5,1953,1,1,1,0
6202,Gombe-Matadi,4,1953,1,1,1,0
6202,Gombe-Matadi,3,1953,1,1,1,0
6202,Gombe-Matadi,2,1953,1,1,1,0
6202,Gombe-Matadi,1,1953,1,1,1,0
6202,Gombe-Matadi,12,1952,1,1,1,0
6202,Gombe-Matadi,11,1952,1,1,1,0
6202,Gombe-Matadi,10,1952,1,1,1,0
6202,Gombe-Matadi,9,1952,1,1,1,0
6202,Gombe-Matadi,8,1952,1,1,1,0
6202,Gombe-Matadi,7,1952,1,1,1,0
6202,Gombe-Matadi,6,1952,1,1,1,0
6202,Gombe-Matadi,5,1952,1,1,1,0
6202,Gombe-Matadi,4,1952,1,1,1,0
6202,Gombe-Matadi,3,1952,1,1,1,0
6202,Gombe-Matadi,2,1952,1,1,1,0
6202,Gombe-Matadi,1,1952,1,1,1,0
6202,Gombe-Matadi,12,1951,1,1,1,0
6202,Gombe-Matadi,11,1951,1,1,1,0
6202,Gombe-Matadi,10,1951,1,1,1,0
6202,Gombe-Matadi,9,1951,1,1,1,0
6202,Gombe-Matadi,8,1951,1,1,1,0
6202,Gombe-Matadi,7,1951,1,1,1,0
6202,Gombe-Matadi,6,1951,1,1,1,0
6202,Gombe-Matadi,5,1951,1,1,1,0
6202,Gombe-Matadi,4,1951,1,1,1,0
6202,Gombe-Matadi,3,1951,1,1,1,0
6202,Gombe-Matadi,2,1951,1,1,1,0
6202,Gombe-Matadi,1,1951,1,1,1,0
6202,Gombe-Matadi,12,1950,1,1,1,0
6202,Gombe-Matadi,11,1950,1,1,1,0
6202,Gombe-Matadi,10,1950,1,1,1,0
6202,Gombe-Matadi,9,1950,1,1,1,0
6202,Gombe-Matadi,8,1950,1,1,1,0
6202,Gombe-Matadi,7,1950,1,1,1,0
6202,Gombe-Matadi,6,1950,1,1,1,0
6202,Gombe-Matadi,5,1950,1,1,1,0
6202,Gombe-Matadi,4,1950,1,1,1,0
6202,Gombe-Matadi,3,1950,1,1,1,0
6202,Gombe-Matadi,2,1950,1,1,1,0
6202,Gombe-Matadi,1,1950,1,1,1,0
6202,Gombe-Matadi,12,1949,1,1,1,0
6202,Gombe-Matadi,11,1949,1,1,1,0
6202,Gombe-Matadi,10,1949,1,1,1,0
6202,Gombe-Matadi,9,1949,1,1,1,0
6202,Gombe-Matadi,8,1949,1,1,1,0
6202,Gombe-Matadi,6,1949,1,1,1,0
6202,Gombe-Matadi,5,1949,1,1,1,0
6202,Gombe-Matadi,4,1949,1,1,1,0
6202,Gombe-Matadi,3,1949,1,1,1,0
6202,Gombe-Matadi,2,1949,1,1,1,0
6202,Gombe-Matadi,1,1949,1,1,1,0
6202,Gombe-Matadi,12,1948,1,1,1,0
6202,Gombe-Matadi,11,1948,1,1,1,0
6202,Gombe-Matadi,10,1948,1,1,1,0
6202,Gombe-Matadi,9,1948,1,1,1,0
6202,Gombe-Matadi,8,1948,1,1,1,0
6202,Gombe-Matadi,7,1948,1,1,1,0
6202,Gombe-Matadi,6,1948,1,1,1,0
6202,Gombe-Matadi,5,1948,1,1,1,0
6202,Gombe-Matadi,4,1948,1,1,1,0
6202,Gombe-Matadi,3,1948,1,1,1,0
6202,Gombe-Matadi,2,1948,1,1,1,0
6202,Gombe-Matadi,1,1948,1,1,1,0
6202,Gombe-Matadi,12,1947,1,1,1,0
6202,Gombe-Matadi,11,1947,1,1,1,0
6202,Gombe-Matadi,10,1947,1,1,1,0
6202,Gombe-Matadi,9,1947,1,1,1,0
6202,Gombe-Matadi,8,1947,1,1,1,0
6202,Gombe-Matadi,7,1947,1,1,1,0
6202,Gombe-Matadi,6,1947,1,1,1,0
6202,Gombe-Matadi,5,1947,1,1,1,0
6202,Gombe-Matadi,4,1947,1,1,1,0
6202,Gombe-Matadi,3,1947,1,1,1,0
6202,Gombe-Matadi,2,1947,1,1,1,0
6202,Gombe-Matadi,1,1947,1,1,1,0
6202,Gombe-Matadi,12,1946,1,1,1,0
6202,Gombe-Matadi,11,1946,1,1,1,0
6202,Gombe-Matadi,10,1946,1,1,1,0
6202,Gombe-Matadi,9,1946,1,1,1,0
6202,Gombe-Matadi,8,1946,1,1,1,0
6202,Gombe-Matadi,7,1946,1,1,1,0
6202,Gombe-Matadi,6,1946,1,1,1,0
6202,Gombe-Matadi,5,1946,1,1,1,0
6202,Gombe-Matadi,4,1946,1,1,1,0
6202,Gombe-Matadi,3,1946,1,1,1,0
6202,Gombe-Matadi,2,1946,1,1,1,0
6202,Gombe-Matadi,1,1946,1,1,1,0
6202,Gombe-Matadi,12,1945,1,1,1,0
6202,Gombe-Matadi,11,1945,1,1,1,0
6202,Gombe-Matadi,10,1945,1,1,1,0
6202,Gombe-Matadi,9,1945,1,1,1,0
6202,Gombe-Matadi,8,1945,1,1,1,0
6202,Gombe-Matadi,7,1945,1,1,1,0
6202,Gombe-Matadi,6,1945,1,1,1,0
6202,Gombe-Matadi,5,1945,1,1,1,0
6202,Gombe-Matadi,4,1945,1,1,1,0
6202,Gombe-Matadi,3,1945,1,1,1,0
6202,Gombe-Matadi,2,1945,1,1,1,0
6202,Gombe-Matadi,1,1945,1,1,1,0
6202,Gombe-Matadi,12,1944,1,1,1,0
6202,Gombe-Matadi,11,1944,1,1,1,0
6202,Gombe-Matadi,10,1944,1,1,1,0
6202,Gombe-Matadi,9,1944,1,1,1,0
6202,Gombe-Matadi,8,1944,1,1,1,0
6202,Gombe-Matadi,7,1944,1,1,1,0
6202,Gombe-Matadi,6,1944,1,1,1,0
6202,Gombe-Matadi,5,1944,1,1,1,0
6202,Gombe-Matadi,4,1944,1,1,1,0
6202,Gombe-Matadi,3,1944,1,1,1,0
6202,Gombe-Matadi,2,1944,1,1,1,0
6204,Gimbi,1,1942,1,1,1,0
6204,Gimbi,2,1942,1,1,1,0
6204,Gimbi,3,1942,1,1,1,0
6204,Gimbi,4,1942,1,1,1,0
6204,Gimbi,5,1942,1,1,1,0
6204,Gimbi,6,1942,1,1,1,0
6204,Gimbi,7,1942,1,1,1,0
6204,Gimbi,8,1942,1,1,1,0
6204,Gimbi,9,1942,1,1,1,0
6204,Gimbi,10,1942,1,1,1,0
6204,Gimbi,11,1942,1,1,1,0
6204,Gimbi,12,1942,1,1,1,0
6204,Gimbi,2,1943,0,0,1,0
6204,Gimbi,3,1943,0,0,1,0
6204,Gimbi,4,1943,0,0,1,0
6204,Gimbi,5,1943,0,0,1,0
6204,Gimbi,6,1943,0,0,1,0
6204,Gimbi,7,1943,0,0,1,0
6204,Gimbi,8,1943,0,0,1,0
6204,Gimbi,9,1943,0,0,1,0
6204,Gimbi,10,1943,0,0,1,0
6204,Gimbi,11,1943,0,0,1,0
6204,Gimbi,12,1943,0,0,1,0
6204,Gimbi,1,1945,1,1,1,0
6204,Gimbi,2,1945,1,1,1,0
6204,Gimbi,3,1945,1,1,1,0
6204,Gimbi,4,1945,1,1,1,0
6204,Gimbi,5,1945,1,1,1,0
6204,Gimbi,6,1945,1,1,1,0
6204,Gimbi,7,1945,1,1,1,0
6204,Gimbi,8,1945,1,1,1,0
6204,Gimbi,9,1945,1,1,1,0
6204,Gimbi,10,1945,1,1,1,0
6204,Gimbi,11,1945,1,1,1,0
6204,Gimbi,12,1945,1,1,1,0
6204,Gimbi,1,1946,1,1,1,0
6204,Gimbi,2,1946,1,1,1,0
6204,Gimbi,3,1946,1,1,1,0
6204,Gimbi,4,1946,1,1,1,0
6204,Gimbi,5,1946,1,1,1,0
6204,Gimbi,6,1946,1,1,1,0
6204,Gimbi,7,1946,1,1,1,0
6204,Gimbi,8,1946,1,1,1,0
6204,Gimbi,9,1946,1,1,1,0
6204,Gimbi,10,1946,1,1,1,0
6204,Gimbi,11,1946,1,1,1,0
6204,Gimbi,12,1946,1,1,1,0
6204,Gimbi,1,1947,1,1,1,0
6204,Gimbi,2,1947,1,1,1,0
6204,Gimbi,3,1947,1,1,1,0
6204,Gimbi,4,1947,1,1,1,0
6204,Gimbi,5,1947,1,1,1,0
6204,Gimbi,6,1947,1,1,1,0
6204,Gimbi,7,1947,1,1,1,0
6204,Gimbi,8,1947,1,1,1,0
6204,Gimbi,9,1947,1,1,1,0
6204,Gimbi,10,1947,1,1,1,0
6204,Gimbi,11,1947,1,1,1,0
6204,Gimbi,12,1947,1,1,1,0
6204,Gimbi,1,1948,1,1,1,0
6204,Gimbi,2,1948,1,1,1,0
6204,Gimbi,3,1948,1,1,1,0
6204,Gimbi,4,1948,1,1,1,0
6204,Gimbi,5,1948,1,1,1,0
6204,Gimbi,6,1948,1,1,1,0
6204,Gimbi,7,1948,1,1,1,0
6204,Gimbi,8,1948,1,1,1,0
6204,Gimbi,9,1948,1,1,1,0
6204,Gimbi,10,1948,1,1,1,0
6204,Gimbi,11,1948,1,1,1,0
6204,Gimbi,12,1948,1,1,1,0
6204,Gimbi,1,1949,1,1,1,0
6204,Gimbi,2,1949,1,1,1,0
6204,Gimbi,3,1949,1,1,1,0
6204,Gimbi,4,1949,1,1,1,0
6204,Gimbi,5,1949,1,1,1,0
